lngSpeciesSurveyId,lngCensusId,strColonyCode,dtmSurveyDate,intSurveyYear,strAOUCode,strWhatCounted,strEstimateType,intActualBirdCount,intNumberOfNests,intNumberOfEmptyNests,intEstimatedBreedingPopulation,strEstimatedBreedingPopulation,strAbundance,strDataQuality,memSpeciesNotes,strConversionFactor,strPhotoInterpreters,strDataEntryClerk,dtmDataEntryDate,lngPhotosID,lngQuickSurveyID
8472,1396,243-021.1,7/29/2013,2013,PIGU,B,W,22,,,22,22,Present,3,,L,NA,Shawn W. Stephensen,5/29/2014,,
8473,1396,243-021.1,7/29/2013,2013,PECO,N,W,,51,,102,102,Present,1,Chicks present.,2,NA,Shawn W. Stephensen,5/29/2014,,
8474,1396,243-021.1,7/29/2013,2013,DCCO,N,W,,18,,36,36,Present,1,Chicks present.,2,NA,Shawn W. Stephensen,5/29/2014,,
8475,1396,243-021.1,7/29/2013,2013,BRAC,N,W,,111,,222,222,Present,1,Chicks present.,2,NA,Shawn W. Stephensen,5/29/2014,,
8476,1402,243-005.5,7/29/2013,2013,PECO,N,W,,31,,62,62,Present,1,,2,NA,Shawn W. Stephensen,5/29/2014,,
8477,1403,243-016.1,7/29/2013,2013,PECO,N,W,,57,,114,114,Present,1,Large chicks present.,2,NA,Shawn W. Stephensen,5/29/2014,,
8478,1404,243-018,7/29/2013,2013,PECO,N,W,,7,,14,14,Present,1,Large chicks present.,2,NA,Shawn W. Stephensen,5/29/2014,,
8479,1404,243-018,7/29/2013,2013,PIGU,B,W,4,,,4,4,Present,3,,L,NA,Shawn W. Stephensen,5/29/2014,,
8480,1414,243-017,7/29/2013,2013,PECO,N,W,0,0,,0,0,Absent,1,No breeding birds observed in 2013.,L,NA,Shawn W. Stephensen,5/29/2014,,
8481,1414,243-017,7/29/2013,2013,PIGU,B,W,5,,,5,5,Present,3,,L,NA,Shawn W. Stephensen,5/29/2014,,
8482,1410,243-020,7/29/2013,2013,PIGU,B,W,3,,,3,3,Present,3,,L,NA,Shawn W. Stephensen,5/29/2014,,
8483,1410,243-020,7/29/2013,2013,PECO,N,W,,0,,0,0,Absent,1,No PECO nesting in 2013.,L,NA,Shawn W. Stephensen,5/29/2014,,
8484,1413,243-021,7/29/2013,2013,PIGU,B,W,17,,,17,17,Present,3,,L,NA,Shawn W. Stephensen,5/29/2014,,
8485,1413,243-021,7/29/2013,2013,PECO,N,W,,75,,150,150,Present,1,Large chicks present.,2,NA,Shawn W. Stephensen,5/29/2014,,
8486,1413,243-021,7/29/2013,2013,BLOY,B,W,2,,,2,2,Present,3,,L,NA,Shawn W. Stephensen,5/29/2014,,
8487,1496,270-016,6/4/2013,2013,WGGU,N,W,,104,,208,208,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8488,1496,270-016,6/4/2013,2013,PECO,N,W,,8,,16,16,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8489,1496,270-016,6/4/2013,2013,BRAC,N,W,,218,,436,436,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8490,1496,270-016,6/4/2013,2013,COMU,B,W,3414,,,5701,5701,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8491,1496,270-017,6/4/2013,2013,WGGU,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8492,1496,270-017,6/4/2013,2013,PECO,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8493,1496,270-017,6/4/2013,2013,COMU,B,W,7581,,,12660,12660,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8494,1496,270-017,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,No birds or nests observed on colony in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8495,1496,270-018,6/4/2013,2013,WGGU,N,W,,159,,318,318,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8496,1496,270-018,6/4/2013,2013,PECO,N,W,,0,,0,0,Absent,1,No birds or nests observed on colony in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8497,1496,270-018,6/4/2013,2013,COMU,B,W,3098,,,5173,5173,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8498,1496,270-018,6/4/2013,2013,BRAC,N,W,,215,,430,430,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8499,1496,270-019,6/4/2013,2013,WGGU,N,W,,14,,28,28,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8500,1496,270-019,6/4/2013,2013,PECO,N,W,,21,,42,42,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8501,1496,270-019,6/4/2013,2013,COMU,B,W,33149,,,55359,55359,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8502,1496,270-019,6/4/2013,2013,BRAC,N,W,,25,,50,50,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8503,1496,270-034,6/4/2013,2013,COMU,B,W,3580,,,5979,5979,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8504,1496,270-034,6/4/2013,2013,BRAC,N,W,,20,,40,40,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8505,1496,270-034,6/4/2013,2013,WGGU,N,W,,0,,0,0,Absent,1,No WEGU nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8506,1496,270-034,6/4/2013,2013,PECO,N,W,,37,,74,74,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8507,1496,270-044,6/4/2013,2013,WGGU,N,W,,12,,24,24,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8508,1496,270-044,6/4/2013,2013,PECO,N,W,,7,,14,14,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8509,1496,270-044,6/4/2013,2013,COMU,B,W,863,,,1441,1441,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8510,1496,270-044,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,No BRAC nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8511,1496,270-043,6/4/2013,2013,WGGU,N,W,,6,,12,12,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8512,1496,270-043,6/4/2013,2013,PECO,N,W,,13,,26,26,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8513,1496,270-043,6/4/2013,2013,COMU,B,W,866,,,1446,1446,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8514,1496,270-043,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8515,1496,270-064,6/4/2013,2013,WGGU,N,W,,15,,30,30,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8516,1496,270-064,6/4/2013,2013,COMU,B,W,0,,,0,0,Absent,2,No birds observed on colony in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8517,1496,270-064,6/4/2013,2013,BRAC,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8518,1496,270-068,6/4/2013,2013,WGGU,N,W,,32,,64,64,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8519,1496,270-068,6/4/2013,2013,PECO,N,W,,47,,94,94,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8520,1496,270-068,6/4/2013,2013,COMU,B,W,3265,,,5453,5453,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8521,1496,270-068,6/4/2013,2013,BRAC,N,W,,71,,142,142,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8522,1496,270-085,6/4/2013,2013,WGGU,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8523,1496,270-085,6/4/2013,2013,PECO,N,W,,0,,0,0,Absent,1,No PECO birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8524,1496,270-085,6/4/2013,2013,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8525,1496,270-085,6/4/2013,2013,COMU,B,W,1408,,,2351,2351,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8526,1496,270-085,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,No BRAC birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8527,1496,270-110,6/4/2013,2013,WGGU,N,W,,43,,86,86,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8528,1496,270-110,6/4/2013,2013,PECO,N,W,,0,,0,0,Absent,1,No PECO birds or nest observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8529,1496,270-110,6/4/2013,2013,COMU,B,W,0,,,0,0,Absent,2,No COMU observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8530,1496,270-086,6/4/2013,2013,WGGU,N,W,,3,,6,6,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8531,1496,270-086,6/4/2013,2013,COMU,B,W,151,,,252,252,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8532,1496,270-086,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,No BRAC birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8533,1496,270-117,6/4/2013,2013,WGGU,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8534,1496,270-117,6/4/2013,2013,PECO,N,W,,6,,12,12,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8535,1496,270-117,6/4/2013,2013,COMU,B,W,2669,,,4457,4457,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8536,1496,270-117,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,No BRAC birds or nest observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8537,1496,270-116,6/4/2013,2013,WGGU,N,W,,6,,12,12,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8538,1496,270-116,6/4/2013,2013,PECO,N,W,,0,,0,0,Absent,1,No PECO birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8539,1496,270-116,6/4/2013,2013,COMU,B,W,5830,,,9736,9736,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8540,1496,270-116,6/4/2013,2013,BRAC,N,W,,0,,0,0,Absent,1,No BRAC birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8541,1496,270-122,6/4/2013,2013,WGGU,N,W,,6,,12,12,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8542,1496,270-122,6/4/2013,2013,PECO,N,W,,0,,0,0,Absent,1,No PECO birds or nests observed in 2013.,L,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8543,1496,270-122,6/4/2013,2013,COMU,B,W,766,,,1279,1279,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8544,1496,270-123,6/4/2013,2013,PECO,N,W,,69,,138,138,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8545,1496,270-123,6/4/2013,2013,COMU,B,W,5236,,,8744,8744,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8546,1496,270-123,6/4/2013,2013,BRAC,N,W,,279,,558,558,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8547,1496,270-123,6/4/2013,2013,WGGU,N,W,,687,,1374,1374,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,6/2/2014,,
8548,63,219-049,7/16/2013,2013,DCCO,N,W,,15,,30,30,Present,1,"New DCCO colony.  Roy W. Lowe counted 7 active DCCO nests on June 10, 2013.",2,NA,Shawn W. Stephensen,6/2/2014,,
8549,392,270-103,5/19/2013,2013,COMU,B,Y,1600,,,2672,2672,Present,2,,1.67,"Dave Bilderback, Diane Bilderback",Shawn W. Stephensen,6/9/2014,,
8550,1497,243-024.8,6/6/2013,2013,DCCO,N,W,,17,,34,34,Present,1,Approx 20 great blue heron nests next to the double-crested cormorants.,2,NA,Shawn W. Stephensen,6/9/2014,,
8551,394,219-073.1,6/8/2013,2013,BLOY,B,W,,1,,2,2,Present,2,Photographed one BLOY.,2,NA,Shawn W. Stephensen,6/9/2014,,
8552,394,219-070,6/8/2013,2013,BLOY,B,W,,1,,2,2,Present,2,,2,NA,Shawn W. Stephensen,6/9/2014,,
8553,1498,270-000.14,6/9/2013,2013,DCCO,N,W,,34,,68,68,Present,1,Birds nesting in trees.,2,NA,Shawn W. Stephensen,6/9/2014,,
8554,395,219-067.2,7/6/2013,2013,BLOY,B,W,7,,,2,2,Present,2,"Counted 7 birds, but observer states resident pair present with no chicks.",L,NA,Shawn W. Stephensen,6/9/2014,,
8555,393,270-018,7/12/2013,2013,TUPU,B,U,1,,,2,2,Present,4,,2,NA,Shawn W. Stephensen,6/9/2014,,
8556,357,270-000.12,7/25/2013,2013,PIGU,B,W,12,,,12,12,Present,3,,L,NA,Shawn W. Stephensen,6/9/2014,,
8557,358,270-000.12,7/25/2013,2013,WGGU,N,W,,13,,26,26,Present,1,,2,NA,Shawn W. Stephensen,6/9/2014,,
8558,1575,270-058.2,7/1/2008,2008,BLOY,N,W,4,2,,4,4,Present,1,,2,NA,Shawn W. Stephensen,6/10/2014,,
8559,1576,270-020.3,7/1/2008,2008,BLOY,N,W,2,1,,2,2,Present,1,1 chick fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8560,1576,270-019.2,7/1/2008,2008,BLOY,N,W,2,1,,2,2,Present,1,"One nest, 0 chicks fledged.",2,NA,Shawn W. Stephensen,6/10/2014,,
8561,1734,270-058.2,7/1/2009,2009,BLOY,N,W,4,2,,4,4,Present,1,,2,NA,Shawn W. Stephensen,6/10/2014,,
8562,1735,270-020.3,7/1/2009,2009,BLOY,N,W,2,1,,2,2,Present,1,1 chick fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8563,1735,270-019.2,7/1/2009,2009,BLOY,N,W,2,1,,2,2,Present,1,"One nest, 1 chick fledged.",2,NA,Shawn W. Stephensen,6/10/2014,,
8564,1775,270-058.2,7/1/2010,2010,BLOY,N,W,4,2,,4,4,Present,1,,2,NA,Shawn W. Stephensen,6/10/2014,,
8565,1776,270-020.3,7/1/2010,2010,BLOY,N,W,2,1,,2,2,Present,1,0 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8566,1776,270-019.2,7/1/2010,2010,BLOY,N,W,2,1,,2,2,Present,1,"One nest, 0 chicks fledged.",2,NA,Shawn W. Stephensen,6/10/2014,,
8567,1809,270-058.2,7/1/2011,2011,BLOY,N,W,4,2,,4,4,Present,1,,2,NA,Shawn W. Stephensen,6/10/2014,,
8568,1810,270-020.3,7/1/2011,2011,BLOY,N,W,2,1,,2,2,Present,1,0 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8569,1810,270-019.2,7/1/2011,2011,BLOY,N,W,2,1,,2,2,Present,1,"One nest, 0 chicks fledged.",2,NA,Shawn W. Stephensen,6/10/2014,,
8570,1845,270-058.2,7/1/2012,2012,BLOY,N,W,4,2,,4,4,Present,1,,2,NA,Shawn W. Stephensen,6/10/2014,,
8571,1846,270-020.3,7/1/2012,2012,BLOY,N,W,2,1,,2,2,Present,1,2 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8572,1846,270-019.2,7/1/2012,2012,BLOY,N,W,2,1,,2,2,Present,1,"One nest, 0 chicks fledged.",2,NA,Shawn W. Stephensen,6/10/2014,,
8573,1866,270-058.2,7/1/2013,2013,BLOY,N,W,4,2,,4,4,Present,1,,2,NA,Shawn W. Stephensen,6/10/2014,,
8574,1868,270-013,7/1/2013,2013,BLOY,N,W,4,2,,4,4,Present,1,BLOY nesting on Gray Rock and Yellow Rock (1 nest each location).  1 chick fledged (3 chicks hatched) at Yellow Rock and 0 fledged at Gray Rock.,2,NA,Shawn W. Stephensen,6/10/2014,,
8575,1869,270-014,7/1/2013,2013,BLOY,N,W,2,1,,2,2,Present,1,One nest.  2 chicks hatched but 0 fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8576,1868,270-015,7/1/2013,2013,BLOY,N,W,0,0,,0,0,Absent,1,No BLOY nests in 2013.,L,NA,Shawn W. Stephensen,6/10/2014,,
8577,1868,270-016,7/1/2013,2013,BLOY,N,W,0,0,,0,0,Absent,1,No BLOY nesting in 2013.,L,NA,Shawn W. Stephensen,6/10/2014,,
8578,1867,270-018,7/1/2013,2013,BLOY,N,W,4,2,,4,4,Present,1,1 nest on middle and 1 nest on south portion of rock.  2 chicks hatched from each nest but 0 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8579,1865,270-019,7/1/2013,2013,BLOY,N,W,4,2,,4,4,Present,1,One nest each on South and Middle Kitten.  Zero chicks fledged from each site.,2,NA,Shawn W. Stephensen,6/10/2014,,
8580,1867,270-021.2,7/1/2013,2013,BLOY,N,W,2,1,,2,2,Present,1,3 chicks hatched and 3 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8581,1867,270-021,7/1/2013,2013,BLOY,N,W,2,1,,2,2,Present,1,2 chicks hatched and 2 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8582,1867,270-020.3,7/1/2013,2013,BLOY,N,W,2,1,,2,2,Present,1,3 chicks hatched and 2 chicks fledged.,2,NA,Shawn W. Stephensen,6/10/2014,,
8583,1867,270-019.2,7/1/2013,2013,BLOY,N,W,2,1,,2,2,Present,1,"One nest, 0 chicks fledged.",2,NA,Shawn W. Stephensen,6/10/2014,,
8584,1846,270-017.1,7/1/2012,2012,BLOY,N,W,2,1,,2,2,Present,1,Zero chicks fledged.,2,NA,Shawn W. Stephensen,6/11/2014,,
8585,1867,270-017,7/1/2013,2013,BLOY,N,W,0,0,,0,0,Absent,1,No breeding BLOY in 2013.,L,NA,Shawn W. Stephensen,6/11/2014,,
8586,1867,270-017.2,7/1/2013,2013,BLOY,N,W,2,1,,2,2,Present,1,"One chick hatched, zero chicks fledged.",2,NA,Shawn W. Stephensen,6/11/2014,,
8587,359,270-000.13,6/19/2008,2008,WGGU,N,W,,9,,18,18,Present,1,Minimum of nine nests.,2,NA,Shawn W. Stephensen,6/18/2014,,
8588,64,243-024.8,6/3/2014,2014,DCCO,N,W,,34,,68,68,Present,1,"10 inactive nests included in final tally. Complete colony failure by July 1, possibly from bald eagle predation/harassment. Roy Lowe counted 52 active GBHE nests in the aerial photographs.",2,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17897,
8589,64,219-055,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO nests detected in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17873,
8590,64,219-056,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO detected in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17147,
8591,64,219-059,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nests observed on colony in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,,
8592,64,243-027,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,"No cormorants in photos, 2014.",L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17243,
8593,64,243-033,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,"No DCCO birds or nests observed on colony in 2014., Sealions present",L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17290,
8594,64,243-030,6/3/2014,2014,DCCO,N,W,,8,,16,16,Present,1,,2,M. James Lawonn,Shawn W. Stephensen,10/1/2014,,
8595,64,243-028.1,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nests observed in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17691,
8596,64,243-028,6/3/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nests observed on colony in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,,
8597,64,243-029,6/3/2014,2014,DCCO,N,W,,4,,8,8,Present,1,,2,M. James Lawonn,Shawn W. Stephensen,10/1/2014,,
8598,65,270-000.1,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,"No DCCO in photographs in 2014, No birds present, no mxd file",L,M. James Lawonn,Shawn W. Stephensen,10/1/2014,17930,
8599,1439,243-021.1,7/30/2014,2014,DCCO,N,W,,18,,36,36,Present,1,Large chicks present.  Census conducted late in season as a result some nests abandoned and weathered.,2,NA,Shawn W. Stephensen,10/1/2014,,
8600,65,270-004.2,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,"No birds present, no mxd file",L,M. James Lawonn,Shawn W. Stephensen,10/2/2014,17940,
8601,65,270-110,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nest observed in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/2/2014,,
8602,65,270-024,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,"Nesters in '09, none detected in 2014., Harbor seals present.",L,M. James Lawonn,Shawn W. Stephensen,10/2/2014,17738,
8603,65,270-004,6/4/2014,2014,DCCO,N,W,,5,,10,10,Present,1,DCCO nesting in dead tree.  Photo counted IMG_0292.jpg.,2,M. James Lawonn,Shawn W. Stephensen,10/2/2014,17934,
8604,65,270-016,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No breeding DCCO or nests observed in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/2/2014,,
8605,65,270-018,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nests on colony in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/2/2014,,
8606,65,270-085,6/4/2014,2014,DCCO,N,W,,0,,0,0,Absent,1,No DCCO birds or nests observed in 2014.,L,M. James Lawonn,Shawn W. Stephensen,10/2/2014,,
8607,1499,219-005,6/3/2014,2014,COMU,B,W,0,,,0,0,Absent,2,Zero birds observed on colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8608,1499,219-005,6/3/2014,2014,WGGU,N,W,0,,,0,0,Absent,1,Zero birds observed on colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8609,1499,219-005,6/3/2014,2014,BRAC,N,W,0,,,0,0,Absent,1,Zero birds observed on colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8610,1499,219-006,6/3/2014,2014,WGGU,N,W,,2,,4,4,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,17004,
8611,1499,219-007,6/3/2014,2014,BRAC,N,W,,12,,24,24,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8612,1499,219-007,6/3/2014,2014,COMU,B,W,0,,,0,0,Absent,2,No birds or nests observed at colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8613,1499,219-007,6/3/2014,2014,WGGU,N,W,,4,,8,8,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8614,1499,219-010,6/3/2014,2014,COMU,B,W,92,,,154,154,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8615,1499,219-010,6/3/2014,2014,PECO,N,W,,23,,46,46,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8616,1499,219-010,6/3/2014,2014,WGGU,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8617,1499,219-010,6/3/2014,2014,BRAC,N,W,0,0,,0,0,Absent,1,No birds observed at colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8618,1499,219-014,6/3/2014,2014,BRAC,N,W,0,0,,0,0,Absent,1,No birds or nests observed at colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8619,1499,219-014,6/3/2014,2014,COMU,B,W,42,,,70,70,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8620,1499,219-014,6/3/2014,2014,WGGU,N,W,,1,,2,2,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8621,1499,219-014,6/3/2014,2014,PECO,N,W,,4,,8,8,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8622,1499,219-019,6/3/2014,2014,COMU,B,W,0,,,0,0,Absent,2,No breeding COMU observed on colony in 2014.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8623,1499,219-019,6/3/2014,2014,WGGU,N,W,,16,,32,32,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8624,1499,219-019,6/3/2014,2014,BRAC,N,W,0,0,,0,0,Absent,1,No birds or nests observed on photographs.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8625,1499,219-017,6/3/2014,2014,BRAC,N,W,,18,,36,36,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8626,1499,219-017,6/3/2014,2014,COMU,B,W,0,,,0,0,Absent,2,No COMU observed at colony in 2014.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8627,1499,219-017,6/3/2014,2014,WGGU,N,W,,4,,8,8,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8628,1499,219-013,6/3/2014,2014,BRAC,N,W,0,0,,0,0,Absent,1,No birds or nests observed at colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8629,1499,219-013,6/3/2014,2014,COMU,B,W,4,,,7,7,Present,2,,1.67,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8630,1499,219-013,6/3/2014,2014,WGGU,N,W,,10,,20,20,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8631,1499,219-013,6/3/2014,2014,PECO,N,W,0,0,,0,0,Absent,1,No birds or nests observed at colony.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8632,1499,219-026,6/3/2014,2014,BRAC,N,W,0,0,,0,0,Absent,1,No birds or nests observed on colony in 2014.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8633,1499,219-026,6/3/2014,2014,WGGU,N,W,,5,,10,10,Present,1,,2,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
8634,1499,219-026,6/3/2014,2014,COMU,B,W,0,,,0,0,Absent,2,No birds observed on colony in 2014.,L,Shawn W. Stephensen,Shawn W. Stephensen,2/4/2015,,
